X_pos,Y_pos,Z_pos,X_pos_ref,Y_pos_ref,Z_pos_ref,X_vel,Y_vel,Z_vel,X_vel_ref,Y_vel_ref,Z_vel_ref,X_pos_err,X_pos_err_upper,X_pos_err_lower,Y_pos_err,Y_pos_err_upper,Y_pos_err_lower,Z_pos_err,Z_pos_err_upper,Z_pos_err_lower,X_vel_err,X_vel_err_upper,X_vel_err_lower,Y_vel_err,Y_vel_err_upper,Y_vel_err_lower,Z_vel_err,Z_vel_err_upper,Z_vel_err_lower
[1.99590618],[-6.19861684],[2.81445923],11.656286687364808,13.322954143433055,0.5969463052715338,[0.0895675],[-5.92504743],[2.42408703],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.43632205],32.57742120478156,-32.57742120478156,[24.82564639],32.57742120478156,-32.57742120478156,[-3.73711814],32.57742120478156,-32.57742120478156,[3.3796486],9.52814845937635,-9.52814845937635,[4.95097556],,,[-0.5173733],,
[2.00143782],[-6.31779081],[2.85734608],11.674885640441987,13.330644254482115,0.5997929792338409,[0.27658202],[-5.95869867],[2.14434268],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.50132564],32.61864478775711,-32.61864478775711,[24.92447346],32.61864478775711,-32.61864478775711,[-3.74432297],32.61864478775711,-32.61864478775711,[3.25017965],9.530509590988087,-9.530509590988087,[4.94135339],,,[-0.36024181],,
[2.01256553],[-6.43266863],[2.90453917],11.693484593519166,13.338334365531175,0.602639653196148,[0.55638562],[-5.74389069],[2.35965444],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.56793622],32.6609284882786,-32.6609284882786,[25.02021849],32.6609284882786,-32.6609284882786,[-3.75482824],32.6609284882786,-32.6609284882786,[3.33052861],9.532870137787251,-9.532870137787251,[4.78725148],,,[-0.52526351],,
[2.02333554],[-6.54877841],[2.95193419],11.712083546596345,13.346024476580235,0.6054863271584551,[0.53850072],[-5.8054893],[2.36975119],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.63408727],32.70426874482097,-32.70426874482097,[25.11880681],32.70426874482097,-32.70426874482097,[-3.76402695],32.70426874482097,-32.70426874482097,[3.30755286],9.535230100208171,-9.535230100208171,[4.9294161],,,[-0.45993555],,
[2.0274703],[-6.66596707],[2.99532061],11.730682499673524,13.353714587629295,0.6083330011207622,[0.2067377],[-5.85943295],[2.16932066],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.70193939],32.74866191222094,-32.74866191222094,[25.21712015],32.74866191222094,-32.74866191222094,[-3.77339793],32.74866191222094,-32.74866191222094,[3.39260611],9.537589478684641,-9.537589478684641,[4.9156669],,,[-0.46854882],,
[2.04275065],[-6.7762014],[3.04813195],11.749281452750703,13.361404698678355,0.6111796750830693,[0.76401787],[-5.51171648],[2.64056744],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.77354993],32.79410426340195,-32.79410426340195,[25.31471257],32.79410426340195,-32.79410426340195,[-3.77313452],32.79410426340195,-32.79410426340195,[3.58052689],9.539948273649912,-9.539948273649912,[4.87962092],,,[0.01317048],,
[2.05032821],[-6.88837868],[3.09925363],11.767880405827881,13.369094809727414,0.6140263490453763,[0.3788778],[-5.60886396],[2.55608397],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.84385028],32.84059199112063,-32.84059199112063,[25.41270935],32.84059199112063,-32.84059199112063,[-3.77014118],32.84059199112063,-32.84059199112063,[3.51501724],9.54230648553671,-9.54230648553671,[4.8998393],,,[0.1496671],,
[2.04707249],[-7.00125695],[3.15038392],11.78647935890506,13.376784920776474,0.6168730230076834,[-0.16278606],[-5.64391359],[2.55651453],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.91224018],32.88812120973295,-32.88812120973295,[25.51253541],32.88812120973295,-32.88812120973295,[-3.76906422],32.88812120973295,-32.88812120973295,[3.41949507],9.544664114777218,-9.544664114777218,[4.99130301],,,[0.05384766],,
[2.0463804],[-7.11479415],[3.19563577],11.80507831198224,13.384475031825534,0.6197196969699905,[-0.03460425],[-5.67685998],[2.26259208],0.9299476538589603,0.3845055524529894,0.14233369811535182,[10.98087285],32.93668795697842,-32.93668795697842,[25.61297444],32.93668795697842,-32.93668795697842,[-3.76791506],32.93668795697842,-32.93668795697842,[3.43163376],9.547021161803087,-9.547021161803087,[5.02195139],,,[0.05745844],,
[2.04796635],[-7.22703083],[3.23888075],11.823677265059418,13.392165142874594,0.6225663709322976,[0.07929736],[-5.61183379],[2.16224938],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.05099099],32.98628819578068,-32.98628819578068,[25.71150252],32.98628819578068,-32.98628819578068,[-3.77364127],32.98628819578068,-32.98628819578068,[3.50590678],9.549377627045438,-9.549377627045438,[4.92640398],,,[-0.28631097],,
[2.04180363],[-7.33696455],[3.2881158],11.842276218136597,13.399855253923654,0.6254130448946047,[-0.30813616],[-5.49668597],[2.46175227],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.12211703],33.036917816062726,-33.036917816062726,[25.81049307],33.036917816062726,-33.036917816062726,[-3.77674878],33.036917816062726,-33.036917816062726,[3.55630202],9.55173351093486,-9.55173351093486,[4.9495276],,,[-0.1553752],,
[2.03278707],[-7.44468673],[3.34094183],11.860875171213776,13.407545364972714,0.6282597188569118,[-0.45082788],[-5.38610922],[2.64130146],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.19347118],33.088572636575265,-33.088572636575265,[25.90615776],33.088572636575265,-33.088572636575265,[-3.78672134],33.088572636575265,-33.088572636575265,[3.56770744],9.554088813901407,-9.554088813901407,[4.78323438],,,[-0.49862826],,
[2.02476791],[-7.5518561],[3.39298219],11.879474124290955,13.415235476021774,0.6311063928192189,[-0.400958],[-5.35846842],[2.60201803],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.26264036],33.141248406736324,-33.141248406736324,[26.00345249],33.141248406736324,-33.141248406736324,[-3.79776346],33.141248406736324,-33.141248406736324,[3.45845924],9.556443536374607,-9.556443536374607,[4.8647366],,,[-0.55210556],,
[2.01124717],[-7.65755242],[3.44500305],11.898073077368133,13.422925587070834,0.633953066781526,[-0.67603688],[-5.28481608],[2.60104285],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.33743395],33.19494080848074,-33.19494080848074,[26.09761633],33.19494080848074,-33.19494080848074,[-3.8040361],33.19494080848074,-33.19494080848074,[3.73967943],9.558797678783456,-9.558797678783456,[4.70819187],,,[-0.31363244],,
[1.99391717],[-7.76614433],[3.4840062],11.916672030445312,13.430615698119894,0.636799740743833,[-0.86650035],[-5.4295954],[1.95015751],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.41035748],33.249645458117705,-33.249645458117705,[26.19204271],33.249645458117705,-33.249645458117705,[-3.81365402],33.249645458117705,-33.249645458117705,[3.64617658],9.561151241556427,-9.561151241556427,[4.72131905],,,[-0.48089577],,
[1.98248517],[-7.8755462],[3.52467685],11.935270983522491,13.438305809168954,0.6396464147061401,[-0.57159991],[-5.47009343],[2.03353279],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.48061899],33.305357908194985,-33.305357908194985,[26.28688413],33.305357908194985,-33.305357908194985,[-3.82217006],33.305357908194985,-33.305357908194985,[3.51307511],9.563504225121461,-9.563504225121461,[4.74207081],,,[-0.4258019],,
[1.96624602],[-7.98143363],[3.5711577],11.95386993659967,13.445995920218014,0.6424930886684472,[-0.81195746],[-5.29437144],[2.32404222],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.5560904],33.36207364936802,-33.36207364936802,[26.37682743],33.36207364936802,-33.36207364936802,[-3.83211074],33.36207364936802,-33.36207364936802,[3.77357083],9.565856629905971,-9.565856629905971,[4.49716508],,,[-0.49703405],,
[1.95352686],[-8.08408768],[3.62440139],11.972468889676849,13.453686031267074,0.6453397626307543,[-0.63595803],[-5.13270268],[2.66218479],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.63920959],33.419788112272606,-33.419788112272606,[26.46261765],33.419788112272606,-33.419788112272606,[-3.84065549],33.419788112272606,-33.419788112272606,[4.15595951],9.568208456336851,-9.568208456336851,[4.2895109],,,[-0.42723765],,
[1.94287119],[-8.18902333],[3.67372659],11.991067842754028,13.461376142316134,0.6481864365930614,[-0.53278325],[-5.24678223],[2.46625975],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.72890288],33.47849666939945,-33.47849666939945,[26.54672201],33.47849666939945,-33.47849666939945,[-3.84255654],33.47849666939945,-33.47849666939945,[4.4846646],9.570559704840466,-9.570559704840466,[4.20521839],,,[-0.09505249],,
[1.93080288],[-8.29512765],[3.71918398],12.009666795831206,13.469066253365193,0.6510331105553685,[-0.60341577],[-5.30521616],[2.27286943],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.81684514],33.53819463696925,-33.53819463696925,[26.63282553],33.53819463696925,-33.53819463696925,[-3.84777503],33.53819463696925,-33.53819463696925,[4.39711255],9.57291037584266,-9.57291037584266,[4.30517597],,,[-0.26092437],,
[1.91710861],[-8.40138478],[3.7599134],12.028265748908385,13.476756364414253,0.6538797845176756,[-0.68471329],[-5.31285636],[2.03647146],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.89929423],33.598877276806846,-33.598877276806846,[26.72169516],33.598877276806846,-33.598877276806846,[-3.85645908],33.598877276806846,-33.598877276806846,[4.12245486],9.57526046976875,-9.57526046976875,[4.44348153],,,[-0.43420242],,
[1.91246423],[-8.50706423],[3.79657699],12.046864701985564,13.484446475463313,0.6567264584799827,[-0.23221916],[-5.2839724],[1.83317935],0.9299476538589603,0.3845055524529894,0.14233369811535182,[11.98422813],33.66053979821288,-33.66053979821288,[26.80833632],33.66053979821288,-33.66053979821288,[-3.86219028],33.66053979821288,-33.66053979821288,[4.24669482],9.577609987043536,-9.577609987043536,[4.33205756],,,[-0.28655997],,
[1.90518964],[-8.61119824],[3.83462445],12.065463655062743,13.492136586512373,0.6595731324422898,[-0.36372948],[-5.20670071],[1.90237276],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.07323543],33.72317735983177,-33.72317735983177,[26.89211242],33.72317735983177,-33.72317735983177,[-3.85892874],33.72317735983177,-33.72317735983177,[4.45036496],9.579958928091292,-9.579958928091292,[4.18880541],,,[0.16307693],,
[1.90157944],[-8.71511923],[3.87417151],12.084062608139922,13.499826697561433,0.6624198064045969,[-0.18050993],[-5.19604942],[1.97735324],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.16210658],33.786785071514544,-33.786785071514544,[26.97436535],33.786785071514544,-33.786785071514544,[-3.85493936],33.786785071514544,-33.786785071514544,[4.44355783],9.58230729333578,-9.58230729333578,[4.11264632],,,[0.19946907],,
[1.89176834],[-8.81840967],[3.91621056],12.1026615612171,13.507516808610493,0.665266480366904,[-0.49055505],[-5.16452219],[2.10195225],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.25126501],33.851357996175246,-33.851357996175246,[27.05401744],33.851357996175246,-33.851357996175246,[-3.85427342],33.851357996175246,-33.851357996175246,[4.45792144],9.584655083200234,-9.584655083200234,[3.98260431],,,[0.03329674],,
[1.89151855],[-8.9222787],[3.9594176],12.12126051429428,13.515206919659553,0.668113154329211,[-0.01248967],[-5.19345151],[2.16035212],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.33767487],33.91689115163959,-33.91689115163959,[27.1358933],33.91689115163959,-33.91689115163959,[-3.8581704],33.91689115163959,-33.91689115163959,[4.32049275],9.587002298107375,-9.587002298107375,[4.09379325],,,[-0.19484869],,
[1.89098298],[-9.02759279],[3.99946143],12.139859467371458,13.522897030708613,0.6709598282915181,[-0.02677818],[-5.26570451],[2.00219134],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.42404144],33.98337951248476,-33.98337951248476,[27.21613212],33.98337951248476,-33.98337951248476,[-3.86755109],33.98337951248476,-33.98337951248476,[4.31832844],9.589348938479406,-9.589348938479406,[4.01194089],,,[-0.46903461],,
[1.88412982],[-9.13346824],[4.03095928],12.158458420448637,13.530587141757673,0.6738065022538252,[-0.34265796],[-5.29377249],[1.57489283],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.50789515],34.050818011868984,-34.050818011868984,[27.29889942],34.050818011868984,-34.050818011868984,[-3.87754092],34.050818011868984,-34.050818011868984,[4.1926857],9.59169500473801,-9.59169500473801,[4.13836481],,,[-0.49949176],,
[1.87254896],[-9.23965047],[4.06328425],12.177057373525816,13.538277252806733,0.6766531762161323,[-0.57904306],[-5.30911153],[1.61624821],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.5872589],34.119201543349824,-34.119201543349824,[27.38601479],34.119201543349824,-34.119201543349824,[-3.88740812],34.119201543349824,-34.119201543349824,[3.96818744],9.594040497304361,-9.594040497304361,[4.35576871],,,[-0.49336004],,
[1.87353363],[-9.34987513],[4.08527674],12.195656326602995,13.545967363855793,0.6794998501784394,[0.04923364],[-5.5112328],[1.09962452],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.66825667],34.18852496269004,-34.18852496269004,[27.47090166],34.18852496269004,-34.18852496269004,[-3.89869056],34.18852496269004,-34.18852496269004,[4.04988832],9.596385416599112,-9.596385416599112,[4.24434338],,,[-0.56412163],,
[1.87485551],[-9.46063183],[4.10392934],12.214255279680174,13.553657474904853,0.6823465241407465,[0.06609398],[-5.53783487],[0.93262996],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.74531141],34.25878308964995,-34.25878308964995,[27.55568627],34.25878308964995,-34.25878308964995,[-3.91104585],34.25878308964995,-34.25878308964995,[3.85273695],9.598729763042407,-9.598729763042407,[4.23923043],,,[-0.61776474],,
[1.86817788],[-9.57237768],[4.11777053],12.232854232757353,13.561347585953913,0.6851931981030536,[-0.33388152],[-5.5872929],[0.69205973],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.82471369],34.32997070976529,-34.32997070976529,[27.63897035],34.32997070976529,-34.32997070976529,[-3.91989425],34.32997070976529,-34.32997070976529,[3.97011411],9.601073537053871,-9.601073537053871,[4.1642044],,,[-0.44241978],,
[1.86180141],[-9.68437966],[4.13291705],12.251453185834531,13.569037697002972,0.6880398720653607,[-0.31882389],[-5.6000988],[0.75732601],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.90546405],34.40208257610941,-34.40208257610941,[27.7203078],34.40208257610941,-34.40208257610941,[-3.92758034],34.40208257610941,-34.40208257610941,[4.03751793],9.603416739052625,-9.603416739052625,[4.06687248],,,[-0.38430465],,
[1.85167168],[-9.79608784],[4.14795193],12.27005213891171,13.576727808052032,0.6908865460276677,[-0.50648636],[-5.58540922],[0.75174412],0.9299476538589603,0.3845055524529894,0.14233369811535182,[12.98062325],34.47511341103912,-34.47511341103912,[27.80597477],34.47511341103912,-34.47511341103912,[-3.93761592],34.47511341103912,-34.47511341103912,[3.75795997],9.605759369457271,-9.605759369457271,[4.28334809],,,[-0.50177926],,
[1.8314676],[-9.90478379],[4.16145275],12.28865109198889,13.584417919101092,0.6937332199899748,[-1.01020372],[-5.43479733],[0.67504064],0.9299476538589603,0.3845055524529894,0.14233369811535182,[13.05397924],34.54905790792304,-34.54905790792304,[27.89266666],34.54905790792304,-34.54905790792304,[-3.94214494],34.54905790792304,-34.54905790792304,[3.66779985],9.608101428685906,-9.608101428685906,[4.33459497],,,[-0.22645074],,
[1.81188636],[-10.01401618],[4.17196105],12.307250045066068,13.592108030150152,0.6965798939522819,[-0.97906215],[-5.46161936],[0.52541537],0.9299476538589603,0.3845055524529894,0.14233369811535182,[13.1242773],34.62391073285167,-34.62391073285167,[27.9838681],34.62391073285167,-34.62391073285167,[-3.94762449],34.62391073285167,-34.62391073285167,[3.51490277],9.610442917156117,-9.610442917156117,[4.56007192],,,[-0.27397746],,
[1.78937144],[-10.12160062],[4.18823176],12.325848998143247,13.599798141199212,0.699426567914589,[-1.12574614],[-5.37922219],[0.8135352],0.9299476538589603,0.3845055524529894,0.14233369811535182,[13.19042341],34.69966652632838,-34.69966652632838,[28.07848484],34.69966652632838,-34.69966652632838,[-3.95119054],34.69966652632838,-34.69966652632838,[3.30730582],9.612783835284977,-9.612783835284977,[4.73083697],,,[-0.17830233],,
[1.76248009],[-10.22650811],[4.20157776],12.344447951220426,13.607488252248272,0.7022732418768961,[-1.34456734],[-5.24537451],[0.66730014],0.9299476538589603,0.3845055524529894,0.14233369811535182,[13.2619697],34.77631990494046,-34.77631990494046,[28.16774691],34.77631990494046,-34.77631990494046,[-3.96096116],34.77631990494046,-34.77631990494046,[3.57731418],9.61512418348906,-9.61512418348906,[4.46310343],,,[-0.48853147],,
[1.73198123],[-10.33062233],[4.20636968],8.940624725454285,16.146670446383293,-1.9675691584575727,[-1.52494302],[-5.20571107],[0.23959598],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[9.91220916],27.55528480073932,-27.55528480073932,[30.78812259],27.55528480073932,-27.55528480073932,[-6.64176928],27.55528480073932,-27.55528480073932,[3.2502092],9.316378548566103,-9.316378548566103,[4.72738258],,,[-0.70495068],,
[1.69623971],[-10.4337823],[4.21217013],8.95156622315173,16.160024612495523,-1.9707024589872637,[-1.787076],[-5.15799838],[0.29002262],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[9.9774658],27.617505911073877,-27.617505911073877,[30.88328723],27.617505911073877,-27.617505911073877,[-6.65258147],27.617505911073877,-27.617505911073877,[3.26283202],9.318793337132371,-9.318793337132371,[4.75823198],,,[-0.54060969],,
[1.66326315],[-10.53838867],[4.22013876],8.962507720849175,16.173378778607752,-1.9738357595169547,[-1.64882828],[-5.2303183],[0.39843118],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[10.04536238],27.68084173167344,-27.68084173167344,[30.97493676],27.68084173167344,-27.68084173167344,[-6.6669967],27.68084173167344,-27.68084173167344,[3.39482927],9.321207500114063,-9.321207500114063,[4.58247654],,,[-0.72076163],,
[1.62906831],[-10.64185127],[4.22815691],8.97344921854662,16.18673294471998,-1.9769690600466456,[-1.70974186],[-5.17313002],[0.40090755],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[10.11417902],27.74528527745057,-27.74528527745057,[31.06913388],27.74528527745057,-27.74528527745057,[-6.68254958],27.74528527745057,-27.74528527745057,[3.44083181],9.32362103799713,-9.32362103799713,[4.70985572],,,[-0.77764369],,
[1.58972383],[-10.74300717],[4.23978844],8.984390716244064,16.20008711083221,-1.9801023605763366,[-1.96722409],[-5.05779506],[0.58157645],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[10.18232544],27.810829495138847,-27.810829495138847,[31.16596222],27.810829495138847,-27.810829495138847,[-6.6959381],27.810829495138847,-27.810829495138847,[3.40732099],9.326033951266888,-9.326033951266888,[4.84141742],,,[-0.66942627],,
[1.54645919],[-10.84426422],[4.24933766],8.99533221394151,16.21344127694444,-1.9832356611060276,[-2.16323198],[-5.06285235],[0.47746119],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[10.25337987],27.87746726687456,-27.87746726687456,[31.25863851],27.87746726687456,-27.87746726687456,[-6.71195448],27.87746726687456,-27.87746726687456,[3.55272128],9.32844624040803,-9.32844624040803,[4.6338141],,,[-0.80081889],,
[1.50037146],[-10.94217625],[4.25852849],9.006273711638954,16.22679544305667,-1.9863689616357185,[-2.30438648],[-4.89560178],[0.45954158],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[10.33317503],27.9451914137486,-27.9451914137486,[31.34541484],27.9451914137486,-27.9451914137486,[-6.73009366],27.9451914137486,-27.9451914137486,[3.98975803],9.330857905904617,-9.330857905904617,[4.3388165],,,[-0.90695889],,
[1.45524091],[-11.0401495],[4.26677145],9.017215209336399,16.2401496091689,-1.9895022621654095,[-2.2565275],[-4.89866248],[0.41214809],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[10.4117529],28.013994699325593,-28.013994699325593,[31.43140942],28.013994699325593,-28.013994699325593,[-6.7524199],28.013994699325593,-28.013994699325593,[3.92889378],9.333268948240093,-9.333268948240093,[4.29972927],,,[-1.1163119],,
[1.4041303],[-11.13439702],[4.27466115],9.028156707033844,16.25350377528113,-1.9926355626951004,[-2.55553034],[-4.71237591],[0.39448459],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[10.49024761],28.083869833127423,-28.083869833127423,[31.51935755],28.083869833127423,-28.083869833127423,[-6.77479168],28.083869833127423,-28.083869833127423,[3.92473561],9.335679367897267,-9.335679367897267,[4.39740665],,,[-1.11858912],,
[1.35377326],[-11.22635061],[4.28592585],9.039098204731289,16.266857941393358,-1.9957688632247914,[-2.51785191],[-4.59767937],[0.56323538],0.5470748848722331,0.6677083056114779,-0.15666502648455286,[10.56591812],28.154809474078398,-28.154809474078398,[31.6114013],28.154809474078398,-28.154809474078398,[-6.79983316],28.154809474078398,-28.154809474078398,[3.78352532],9.338089165358335,-9.338089165358335,[4.60218746],,,[-1.25207411],,
